Time,V(out)
11.9574991286307,316.699571281544
11.9575191286307,316.649037389179
11.9575391286307,316.598494885708
11.9575591286307,316.547944851565
11.9575791286307,316.497386198585
11.9575991286307,316.44682000719
11.9576191286307,316.396245189204
11.9576391286307,316.34566282505
11.9576591286307,316.295071826546
11.9576791286307,316.244473274099
11.9576991286307,316.193866079531
11.9577191286307,316.143251323243
11.9577391286307,316.092627917049
11.9577591286307,316.041996941338
11.9577791286307,315.991357307921
11.9577991286307,315.940710097184
11.9578191286307,315.89005422093
11.9578391286307,315.839390759538
11.9578591286307,315.788718624801
11.9578791286307,315.7380388971
11.9578991286307,315.687350488217
11.9579191286307,315.636654478527
11.9579391286307,315.585949779808
11.9579591286307,315.535237472417
11.9579791286307,315.484516468139
11.9579991286307,315.433787847331
11.9580191286307,315.383050521756
11.9580391286307,315.332305571766
11.9580591286307,315.28155190912
11.9580791286307,315.230790614169
11.9580991286307,315.180020598666
11.9581191286307,315.129242942945
11.9581391286307,315.078456558767
11.9581591286307,315.027662526445
11.9581791286307,314.976859757742
11.9581991286307,314.926049332971
11.9582191286307,314.875230163871
11.9582391286307,314.82440333076
11.9582591286307,314.773567745375
11.9582791286307,314.722724488012
11.9582991286307,314.671872470415
11.9583191286307,314.621012772877
11.9583391286307,314.570144307119
11.9583591286307,314.519268153443
11.9583791286307,314.46838322355
11.9583991286307,314.417490597742
11.9584191286307,314.366589187728
11.9584391286307,314.315680073785
11.9584591286307,314.264762167608
11.9584791286307,314.21383654949
11.9584991286307,314.162902131113
11.9585191286307,314.111959992752
11.9585391286307,314.061009046094
11.9585591286307,314.010050371402
11.9585791286307,313.959082880363
11.9585991286307,313.908107653227
11.9586191286307,313.857123601669
11.9586391286307,313.806131805948
11.9586591286307,313.755131177724
11.9586791286307,313.704122797244
11.9586991286307,313.653105576166
11.9587191286307,313.602080594737
11.9587391286307,313.551046764605
11.9587591286307,313.500005166003
11.9587791286307,313.44895471058
11.9587991286307,313.397896478557
11.9588191286307,313.346829381582
11.9588391286307,313.295754499864
11.9588591286307,313.244670745047
11.9588791286307,313.193579197341
11.9588991286307,313.142478768368
11.9589191286307,313.091370538335
11.9589391286307,313.040253418876
11.9589591286307,312.989128490168
11.9589791286307,312.937994663844
11.9589991286307,312.886853020082
11.9590191286307,312.8357024705
11.9590391286307,312.784544095273
11.9590591286307,312.733376806016
11.9590791286307,312.682201682892
11.9590991286307,312.631017637515
11.9591191286307,312.579825750032
11.9591391286307,312.528624932052
11.9591591286307,312.477416263726
11.9591791286307,312.426198656645
11.9591991286307,312.374973190956
11.9592191286307,312.323738778246
11.9592391286307,312.272496498656
11.9592591286307,312.221245263758
11.9592791286307,312.169986153691
11.9592991286307,312.118718080026
11.9593191286307,312.06744212289
11.9593391286307,312.016157193852
11.9593591286307,311.964864373022
11.9593791286307,311.913562571961
11.9593991286307,311.862252870789
11.9594191286307,311.810934181052
11.9594391286307,311.759607582851
11.9594591286307,311.70827198774
11.9594791286307,311.656928475808
11.9594991286307,311.605575958602
11.9595191286307,311.554215516207
11.9595391286307,311.502846060161
11.9595591286307,311.451468670541
11.9595791286307,311.400082258871
11.9595991286307,311.34868790524
11.9596191286307,311.297284521159
11.9596391286307,311.24587318669
11.9596591286307,311.19445281335
11.9596791286307,311.143024481211
11.9596991286307,311.091587101768
11.9597191286307,311.040141755075
11.9597391286307,310.988687352634
11.9597591286307,310.937224974492
11.9597791286307,310.88575353214
11.9597991286307,310.834274105626
11.9598191286307,310.782785606421
11.9598391286307,310.731289114567
11.9598591286307,310.679783541542
11.9598791286307,310.628269967365
11.9598991286307,310.576747303523
11.9599191286307,310.525216630016
11.9599391286307,310.473676858321
11.9599591286307,310.422129068444
11.9599791286307,310.370572171847
11.9599991286307,310.319007248527
11.9600191286307,310.267433209938
11.9600391286307,310.215851136076
11.9600591286307,310.164259938392
11.9600791286306,310.112660696861
11.9600991286306,310.061052322933
11.9601191286306,310.009435896583
11.9601391286306,309.957810329248
11.9601591286306,309.906176700893
11.9601791286306,309.854533922949
11.9601991286306,309.802883075379
11.9602191286306,309.751223069601
11.9602391286306,309.699554985578
11.9602591286306,309.647877734711
11.9602791286306,309.596192396952
11.9602991286306,309.544497883715
11.9603191286306,309.492795274931
11.9603391286306,309.441083482008
11.9603591286306,309.389363584873
11.9603791286306,309.337634494921
11.9603991286306,309.285897292077
11.9604191286306,309.234150887729
11.9604391286306,309.18239636179
11.9604591286306,309.130632625642
11.9604791286306,309.078860759193
11.9604991286306,309.027079673815
11.9605191286306,308.975290449413
11.9605391286306,308.923491997353
11.9605591286306,308.871685397524
11.9605791286306,308.819869561292
11.9605991286306,308.768045568529
11.9606191286306,308.716212330612
11.9606391286306,308.664370927389
11.9606591286306,308.612520270228
11.9606791286306,308.560661438991
11.9606991286306,308.508793345016
11.9607191286306,308.456917068161
11.9607391286306,308.405031519767
11.9607591286306,308.353137779679
11.9607791286306,308.301234759238
11.9607991286306,308.249323538264
11.9608191286306,308.197403028102
11.9608391286306,308.145474308571
11.9608591286306,308.093536290988
11.9608791286306,308.041590055185
11.9608991286306,307.989634512469
11.9609191286306,307.937670742653
11.9609391286306,307.885697657046
11.9609591286306,307.833716335448
11.9609791286306,307.781725689158
11.9609991286306,307.729726797981
11.9610191286306,307.677718573203
11.9610391286306,307.625702094614
11.9610591286306,307.5736762735
11.9610791286306,307.52164218964
11.9610991286306,307.469598754313
11.9611191286306,307.417547047295
11.9611391286306,307.365485979852
11.9611591286306,307.313416631747
11.9611791286306,307.261337914253
11.9611991286306,307.209250907119
11.9612191286306,307.157154521603
11.9612391286306,307.105049837457
11.9612591286306,307.052935765929
11.9612791286306,307.00081338676
11.9612991286306,306.948681611186
11.9613191286306,306.896541518949
11.9613391286306,306.844392021274
11.9613591286306,306.792234197899
11.9613791286306,306.740066960039
11.9613991286306,306.687891387417
11.9614191286306,306.635706391244
11.9614391286306,306.583513051246
11.9614591286306,306.53131027862
11.9614791286306,306.479099153072
11.9614991286306,306.426878585808
11.9615191286306,306.374649656518
11.9615391286306,306.322411276407
11.9615591286306,306.270164525151
11.9615791286306,306.217908313942
11.9615991286306,306.165643722456
11.9616191286306,306.113369661878
11.9616391286306,306.061087211874
11.9616591286306,306.008795283626
11.9616791286306,305.956494956787
11.9616991286306,305.904185142517
11.9617191286306,305.85186692049
11.9617391286306,305.799539201846
11.9617591286306,305.747203066239
11.9617791286306,305.69485742482
11.9617991286306,305.64250335722
11.9618191286306,305.590139774587
11.9618391286306,305.537767756552
11.9618591286306,305.485386214248
